SK_ID_BUREAU,MONTHS_BALANCE,STATUS
6066068,-30,X
6066068,-31,X
6066068,-32,X
6066068,-33,X
6066068,-34,X
6066068,-35,X
6066068,-36,X
6066068,-37,X
6066068,-38,X
6066068,-39,X
6066068,-40,X
6066068,-41,X
6066068,-42,X
6066068,-43,X
6066068,-44,X
6066068,-45,X
6066068,-46,X
6066069,0,X
6066069,-1,X
6066069,-2,X
6066069,-3,X
6066070,0,X
6066070,-1,X
6066070,-2,X
6066070,-3,0
6066070,-4,X
6066070,-5,X
6066070,-6,0
6066070,-7,X
6066070,-8,X
6066072,0,C
6066072,-1,C
6066072,-2,C
6066072,-3,C
6066072,-4,C
6066072,-5,C
6066072,-6,C
6066072,-7,X
6066072,-8,X
6066072,-9,X
6066072,-10,X
6066073,0,C
6066073,-1,C
6066073,-2,C
6066073,-3,C
6066073,-4,C
6066073,-5,C
6066073,-6,C
6066073,-7,C
6066073,-8,C
6066073,-9,C
6066073,-10,C
6066073,-11,C
6066073,-12,C
6066073,-13,C
6066073,-14,C
6066073,-15,C
6066073,-16,C
6066073,-17,C
6066073,-18,C
6066073,-19,C
6066073,-20,C
6066073,-21,C
6066073,-22,C
6066073,-23,C
6066073,-24,C
6066073,-25,C
6066073,-26,C
6066073,-27,C
6066073,-28,C
6066073,-29,C
6066073,-30,C
6066073,-31,C
6066073,-32,C
6066073,-33,C
6066073,-34,C
6066073,-35,C
6066073,-36,C
6066073,-37,C
6066073,-38,C
6066073,-39,C
6066073,-40,C
6066073,-41,C
6066073,-42,C
6066073,-43,C
6066073,-44,C
6066073,-45,C
6066073,-46,0
6066073,-47,0
6066073,-48,0
6066073,-49,1
6066073,-50,0
6066073,-51,0
6066073,-52,0
6066073,-53,0
6066073,-54,1
6066073,-55,0
6066073,-56,0
6066073,-57,0
6066073,-58,0
6066073,-59,0
6066073,-60,0
6066073,-61,0
6066073,-62,0
6066073,-63,0
6066073,-64,0
6066073,-65,0
6066073,-66,0
6066073,-67,0
6066073,-68,0
6066073,-69,0
6066073,-70,X
6566462,0,C
6566462,-1,C
6566462,-2,C
6566462,-3,C
6566462,-4,C
6566462,-5,C
6566462,-6,C
6566462,-7,C
6566462,-8,0
6098088,0,C
6098088,-1,C
6098088,-2,C
6098088,-3,C
6098088,-4,C
6098088,-5,C
6098088,-6,C
6098088,-7,C
6098088,-8,C
6098088,-9,C
6098088,-10,C
6098088,-11,C
6098088,-12,C
6098088,-13,C
6098088,-14,C
6098088,-15,C
6098088,-16,C
6098088,-17,C
6098088,-18,C
6098088,-19,C
6098088,-20,C
6098088,-21,C
6098088,-22,C
6098088,-23,C
6098088,-24,C
6098088,-25,C
6098088,-26,C
6098088,-27,C
6098088,-28,C
6098088,-29,C
6098088,-30,C
6098088,-31,C
6098088,-32,C
6098088,-33,C
6098088,-34,C
6098088,-35,C
6098088,-36,C
6098088,-37,C
6098088,-38,C
6098088,-39,C
6098088,-40,C
6098088,-41,C
6098088,-42,C
6098088,-43,C
6098088,-44,C
6098088,-45,C
6098088,-46,C
6098088,-47,C
6098088,-48,C
6098088,-49,C
6098088,-50,C
6098088,-51,C
6098088,-52,C
6098088,-53,C
6098088,-54,C
6098088,-55,C
6098088,-56,0
6098088,-57,0
6098088,-58,0
6098089,0,C
6098089,-1,C
6098089,-2,C
6098089,-3,C
6098089,-4,C
6098089,-5,C
6098089,-6,C
6098089,-7,C
6098089,-8,C
6098089,-9,C
6098089,-10,C
6098089,-11,C
6098089,-12,C
6098089,-13,C
6098089,-14,C
6098089,-15,C
6098089,-16,C
6098089,-17,C
6098089,-18,C
6098089,-19,C
6098089,-20,C
6098089,-21,C
6098089,-22,C
6098089,-23,C
6098089,-24,C
6098089,-25,C
6098089,-26,C
6098089,-27,C
6098089,-28,C
6098089,-29,C
6098089,-30,C
6098089,-31,C
6098089,-32,C
6098089,-33,C
6098089,-34,C
6098089,-35,C
6098089,-36,C
6098089,-37,C
6098089,-38,C
6098089,-39,C
6098089,-40,0
6098089,-41,0
6098089,-42,0
6098089,-43,0
6098089,-44,0
6098089,-45,0
6098089,-46,0
6098089,-47,0
6098089,-48,0
6098089,-49,0
6098089,-50,0
6098089,-51,0
6098089,-52,0
6098089,-53,0
6098089,-54,0
6098089,-55,0
6098089,-56,0
6098089,-57,0
6098089,-58,0
6098089,-59,0
6098089,-60,0
6098089,-61,0
6098089,-62,0
6098089,-63,0
6098089,-64,0
6098089,-65,0
6098089,-66,0
6098089,-67,0
6098089,-68,0
6098089,-69,0
6098089,-70,0
6098089,-71,0
6098089,-72,0
6098089,-73,1
6098089,-74,1
6098089,-75,1
6098089,-76,0
6098089,-77,0
6098089,-78,0
6098089,-79,0
6098089,-80,0
6098089,-81,0
6098089,-82,0
6098090,0,X
6098090,-1,X
6098090,-2,X
6098090,-3,X
6098090,-4,X
6098090,-5,X
6098090,-6,X
6098090,-7,X
6098090,-8,X
6098090,-9,X
6098090,-10,X
6098090,-11,X
6098090,-12,X
6098090,-13,X
6098090,-14,X
6098090,-15,X
6098090,-16,X
6098090,-17,X
6098090,-18,X
6098090,-19,X
6098090,-20,X
6098090,-21,X
6098090,-22,X
6098090,-23,X
6098090,-24,X
6098090,-25,X
6098090,-26,X
6098090,-27,X
6098090,-28,X
6098090,-29,X
6098090,-30,X
6098090,-31,X
6098090,-32,X
6098090,-33,X
6098090,-34,0
6098090,-35,X
6098090,-36,X
6098090,-37,X
6098090,-38,X
6098090,-39,X
6098090,-40,X
6098090,-41,X
6098090,-42,X
6098090,-43,X
6098090,-44,X
6098090,-45,X
6098090,-46,X
6098090,-47,X
6098090,-48,X
6098090,-49,X
6098090,-50,X
6098090,-51,X
6098090,-52,X
6098090,-53,X
6098090,-54,X
6098090,-55,X
6098090,-56,X
6098091,0,X
6098091,-1,X
6098091,-2,0
6098091,-3,0
6098091,-4,0
6098091,-5,0
6098091,-6,0
6098091,-7,0
6098091,-8,0
6098091,-9,0
6098091,-10,0
6098091,-11,0
6098091,-12,0
6098091,-13,1
6098091,-14,1
6098091,-15,0
6098091,-16,1
6098091,-17,0
6098091,-18,0
6098091,-19,0
6098091,-20,0
6098091,-21,0
6098091,-22,0
6098091,-23,0
6098091,-24,0
6098091,-25,0
6098091,-26,0
6098091,-27,0
6098091,-28,0
6098091,-29,0
6098091,-30,0
6098091,-31,0
6098091,-32,0
6098091,-33,0
6098091,-34,0
6098091,-35,0
6098092,0,C
6098092,-1,C
6098092,-2,C
6098092,-3,C
6098092,-4,C
6098092,-5,C
6098092,-6,C
6098092,-7,C
6098092,-8,C
6098092,-9,C
6098092,-10,C
6098092,-11,C
6098092,-12,C
6098092,-13,C
6098092,-14,C
6098092,-15,C
6098092,-16,C
6098092,-17,C
6098092,-18,C
6098092,-19,C
6098092,-20,0
6098092,-21,0
6098092,-22,0
6098092,-23,0
6098092,-24,0
6098092,-25,1
6098092,-26,0
6098092,-27,0
6098092,-28,0
6098092,-29,0
6098092,-30,0
6098092,-31,0
6098092,-32,0
6098092,-33,0
6098092,-34,0
6098092,-35,0
6098092,-36,0
6098092,-37,0
6098093,0,C
6098093,-1,C
6098093,-2,C
6098093,-3,C
6098093,-4,C
6098093,-5,C
6098093,-6,C
6098093,-7,C
6098093,-8,C
6098093,-9,C
6098093,-10,C
6098093,-11,C
6098093,-12,C
6098093,-13,C
6098093,-14,C
6098093,-15,C
6098093,-16,C
6098093,-17,C
6098093,-18,C
6098093,-19,C
6098093,-20,C
6098093,-21,C
6098093,-22,C
6098093,-23,C
6098093,-24,C
6098093,-25,C
6098093,-26,C
6098093,-27,C
6098093,-28,C
6098093,-29,C
6098093,-30,C
6098093,-31,C
6098093,-32,C
6098093,-33,C
6098093,-34,C
6098093,-35,C
6098093,-36,C
6098093,-37,C
6098093,-38,C
6098093,-39,C
6098093,-40,C
6098093,-41,C
6098093,-42,C
6098093,-43,C
6098093,-44,C
6098093,-45,C
6098093,-46,C
6098093,-47,C
6098093,-48,C
6098093,-49,C
6098093,-50,C
6098093,-51,0
6098093,-52,1
6098093,-53,0
6098093,-54,0
6098093,-55,0
6098093,-56,0
6098093,-57,0
6098093,-58,0
6098093,-59,0
6098093,-60,0
6279990,0,X
6279990,-1,X
6279990,-2,X
6279990,-3,X
6279990,-4,X
6279990,-5,X
6279990,-6,X
6279990,-7,X
6279990,-8,X
6279990,-9,X
6279990,-10,X
6279990,-11,X
6279990,-12,X
6279990,-13,X
6279990,-14,X
6279990,-15,X
6279990,-16,X
6279990,-17,X
6279990,-18,X
6279990,-19,X
6279990,-20,X
6279990,-21,X
6279990,-22,X
6279990,-23,X
6279990,-24,X
6279990,-25,X
6279990,-26,X
6279990,-27,X
6279990,-28,X
6279990,-29,X
6279990,-30,X
6279990,-31,X
6279990,-32,X
6279990,-33,X
6279990,-34,X
6279990,-35,X
6279990,-36,X
6279990,-37,X
6279990,-38,X
6279990,-39,X
6279990,-40,X
6279990,-41,X
6279990,-42,X
6279990,-43,X
6279990,-44,X
6279990,-45,X
6279990,-46,X
6279990,-47,X
6279990,-48,X
6279990,-49,X
6279990,-50,X
6279990,-51,X
6279990,-52,X
6279990,-53,X
6279990,-54,X
6279990,-55,X
6279990,-56,X
6279990,-57,X
6279990,-58,X
6279990,-59,X
6279990,-60,X
6279990,-61,X
6279990,-62,X
6279990,-63,X
6279990,-64,X
6279990,-65,X
6279990,-66,X
6279990,-67,X
6279990,-68,X
6279990,-69,X
6279990,-70,X
6279990,-71,X
6279990,-72,X
6279990,-73,X
6279990,-74,X
6279990,-75,X
6279990,-76,X
6279990,-77,X
6279990,-78,X
6279990,-79,X
6279990,-80,X
6279990,-81,X
6279990,-82,X
6279990,-83,X
6279990,-84,X
6279990,-85,X
6279990,-86,X
6279990,-87,X
6279994,0,C
6279994,-1,C
6279994,-2,C
6279994,-3,C
6279994,-4,0
6279994,-5,0
6279994,-6,0
6279994,-7,0
6279994,-8,0
6279994,-9,0
6279994,-10,0
6279994,-11,0
6279994,-12,0
6279994,-13,0
6279994,-14,0
6279994,-15,0
6279995,0,C
6279995,-1,C
6279995,-2,C
6279995,-3,C
6279995,-4,C
6279995,-5,C
6279995,-6,C
6279995,-7,C
6279995,-8,C
6279995,-9,C
6279995,-10,C
6279995,-11,C
6279995,-12,C
6279995,-13,C
6279995,-14,C
6279995,-15,C
6279995,-16,C
6279995,-17,C
6279995,-18,C
6279995,-19,C
6279995,-20,C
6279995,-21,C
6279995,-22,C
6279995,-23,C
6279995,-24,C
6279995,-25,C
6279995,-26,C
6279995,-27,C
6279995,-28,C
6279995,-29,C
6279995,-30,C
6279995,-31,C
6279995,-32,C
6279995,-33,C
6279995,-34,C
6279995,-35,C
6279995,-36,C
6279995,-37,C
6279995,-38,C
6279995,-39,C
6279995,-40,C
6279995,-41,C
6279995,-42,C
6279995,-43,C
6279995,-44,C
6279995,-45,C
6279995,-46,C
6279995,-47,C
6279995,-48,C
6279995,-49,0
6279995,-50,0
6279995,-51,0
6279995,-52,0
6279995,-53,0
6279996,0,X
6279996,-1,0
6279996,-2,0
6279996,-3,0
6279996,-4,0
6279996,-5,0
6279996,-6,0
6279996,-7,0
6279996,-8,0
6279996,-9,0
6279996,-10,0
6279996,-11,0
6279996,-12,0
6279996,-13,0
6279996,-14,0
6279996,-15,0
6279996,-16,0
6279996,-17,0
6279996,-18,0
6279996,-19,0
6279996,-20,0
6279996,-21,0
6279996,-22,0
6279996,-23,0
6279996,-24,0
6279996,-25,0
6279996,-26,0
6279996,-27,0
6279996,-28,0
6279996,-29,0
6279996,-30,1
6279996,-31,0
6279996,-32,0
6279996,-33,0
6279996,-34,0
6279996,-35,0
6279996,-36,0
6279996,-37,0
6279996,-38,0
6279996,-39,0
6279996,-40,0
6279996,-41,0
6279996,-42,0
6279996,-43,0
6279996,-44,0
6279996,-45,0
6279996,-46,0
6279996,-47,0
6279996,-48,0
6279996,-49,0
6279996,-50,0
6279996,-51,0
6279997,0,C
6279997,-1,C
6279997,-2,C
6279997,-3,C
6279997,-4,C
6279997,-5,C
6279997,-6,C
6279997,-7,C
6279997,-8,C
6279997,-9,C
6279997,-10,C
6279997,-11,C
6279997,-12,C
6279997,-13,C
6279997,-14,C
6279997,-15,C
6279997,-16,C
6279997,-17,C
6279997,-18,C
6279997,-19,C
6279997,-20,C
6279997,-21,C
6279997,-22,C
6279997,-23,C
6279997,-24,C
6279997,-25,C
6279997,-26,C
6279997,-27,C
6279997,-28,C
6279997,-29,C
6279997,-30,C
6279997,-31,C
6279997,-32,C
6279997,-33,C
6279997,-34,C
6279997,-35,C
6279997,-36,C
6279997,-37,C
6279997,-38,C
6279997,-39,C
6279997,-40,C
6279997,-41,C
6279997,-42,C
6279997,-43,C
6279997,-44,C
6279997,-45,C
6279997,-46,C
6279997,-47,C
6279997,-48,C
6279997,-49,0
6279997,-50,0
6279997,-51,0
6279997,-52,0
6279997,-53,X
6279998,0,0
6279998,-1,0
6279998,-2,0
6279998,-3,0
6279998,-4,0
6279998,-5,0
6279998,-6,0
6279998,-7,0
6279998,-8,0
6279998,-9,0
6279998,-10,0
6279998,-11,0
6279998,-12,0
6279998,-13,0
6279998,-14,0
6279998,-15,0
6279998,-16,0
6279998,-17,0
6279998,-18,0
6279998,-19,0
6279998,-20,0
6279998,-21,0
6279998,-22,X
6287647,0,X
6287647,-1,X
6287647,-2,X
6287650,0,X
6287650,-1,X
6287650,-2,X
6287650,-3,X
6287650,-4,X
6287650,-5,X
6287650,-6,X
6287650,-7,X
6287650,-8,X
6287650,-9,X
6287650,-10,X
6287650,-11,X
6287650,-12,X
6287650,-13,X
6287650,-14,X
6287650,-15,X
6287650,-16,X
6287650,-17,X
6287650,-18,X
6287650,-19,X
6287650,-20,X
6287650,-21,X
6287650,-22,X
6287650,-23,X
6287650,-24,X
6287650,-25,X
6287650,-26,X
6287650,-27,X
6287650,-28,X
6287650,-29,X
6287650,-30,X
6287650,-31,X
6287650,-32,X
6287650,-33,X
6287650,-34,X
6287650,-35,X
6287650,-36,X
6287650,-37,X
6287650,-38,X
6287650,-39,X
6287650,-40,X
6287650,-41,X
6287650,-42,X
6287650,-43,X
6287650,-44,X
6287650,-45,X
6287650,-46,X
6287650,-47,X
6287650,-48,X
6287650,-49,X
6287650,-50,X
6287650,-51,X
6287650,-52,X
6287650,-53,X
6287650,-54,X
6287650,-55,X
6287650,-56,X
6287650,-57,X
6287650,-58,X
6287650,-59,X
6287650,-60,X
6287650,-61,X
6287650,-62,X
6287650,-63,X
6287650,-64,X
6287652,0,1
6287652,-1,0
6287652,-2,0
6287652,-3,0
6287652,-4,X
6287652,-5,0
6287652,-6,X
6287652,-7,0
6287652,-8,X
6287652,-9,X
6287652,-10,X
6287652,-11,X
6287652,-12,0
6287652,-13,X
6287652,-14,X
6287652,-15,0
6287652,-16,X
6287652,-17,0
6287652,-18,X
6287652,-19,0
6287652,-20,0
6287652,-21,0
6287652,-22,X
6287652,-23,0
6287652,-24,X
6287652,-25,0
6287652,-26,X
6287652,-27,X
6287652,-28,X
6287652,-29,0
6287652,-30,0
6287652,-31,X
6287652,-32,0
6287652,-33,0
6287652,-34,0
6287652,-35,0
6287652,-36,X
6287652,-37,0
6287652,-38,X
6287652,-39,X
6287652,-40,X
6287652,-41,0
6287652,-42,0
6287652,-43,X
6287652,-44,X
6287652,-45,0
6287652,-46,X
6287652,-47,0
6287652,-48,0
6287652,-49,0
6287652,-50,0
6287652,-51,X
6287652,-52,X
6287652,-53,X
6287652,-54,X
6287652,-55,X
6287652,-56,X
6287652,-57,X
6287653,0,1
6287653,-1,0
6287653,-2,0
6287653,-3,0
6287653,-4,0
6287653,-5,0
6287653,-6,X
6287653,-7,0
6287653,-8,X
6287654,0,X
6287654,-1,0
6287654,-2,0
6287654,-3,0
6287654,-4,0
6287654,-5,0
6287654,-6,0
6287654,-7,0
6287654,-8,0
6287654,-9,X
6287654,-10,X
6287655,0,C
6287655,-1,C
6287655,-2,C
6287655,-3,C
6287655,-4,C
6287655,-5,C
6287655,-6,C
6287655,-7,C
6287655,-8,C
6287655,-9,C
6287655,-10,C
6287655,-11,C
6287655,-12,C
6287655,-13,C
6287655,-14,C
6287655,-15,C
6287655,-16,C
6287655,-17,C
6287655,-18,C
6287655,-19,C
6287655,-20,C
6287655,-21,C
6287655,-22,C
6287655,-23,C
6287655,-24,C
6287655,-25,C
6287655,-26,C
6287655,-27,C
6287655,-28,C
6287655,-29,C
6287655,-30,C
6287655,-31,C
6287655,-32,C
6287655,-33,C
6287655,-34,C
6287655,-35,C
6287655,-36,C
6287655,-37,C
6287655,-38,C
6287655,-39,1
6287655,-40,0
6287655,-41,0
6287655,-42,0
6287655,-43,0
6287655,-44,0
6287655,-45,0
6287655,-46,0
6287655,-47,0
6287655,-48,0
6287655,-49,X
6287655,-50,X
6287655,-51,X
6287655,-52,X
6772047,0,C
6772047,-1,C
6772047,-2,C
6772047,-3,C
6772047,-4,C
6772047,-5,C
6772047,-6,C
6772047,-7,0
6772047,-8,0
6772047,-9,0
6772047,-10,0
5816582,0,X
5816582,-1,X
5816582,-2,X
5816582,-3,X
5816582,-4,X
5816582,-5,X
5816582,-6,X
5816582,-7,X
5816582,-8,X
5816582,-9,X
5816582,-10,X
5816582,-11,X
5816582,-12,X
5816582,-13,X
5816582,-14,X
5816582,-15,X
5816582,-16,X
5816582,-17,X
5816582,-18,X
5816582,-19,X
5816582,-20,X
5816582,-21,X
5816582,-22,X
5816582,-23,X
5816582,-24,X
5816582,-25,X
5816582,-26,X
5816582,-27,X
5816582,-28,X
5816582,-29,X
5816582,-30,X
5816582,-31,X
5816582,-32,X
5816582,-33,X
5816582,-34,X
5816582,-35,X
5816582,-36,X
5816582,-37,X
5816582,-38,X
5816582,-39,X
5816582,-40,X
5816582,-41,X
5816582,-42,X
5816582,-43,X
5816582,-44,X
5816582,-45,X
5816582,-46,X
5816582,-47,X
5816582,-48,X
5816582,-49,X
5816582,-50,X
5816582,-51,X
5816582,-52,X
5816582,-53,X
5816582,-54,X
5816582,-55,X
5816582,-56,X
5816582,-57,X
5816582,-58,X
5816582,-59,X
5816582,-60,X
5816582,-61,X
5816582,-62,X
5816582,-63,X
5816582,-64,X
5816582,-65,X
5816582,-66,X
5816582,-67,X
5816582,-68,X
5816582,-69,X
5816582,-70,X
5816582,-71,X
5816582,-72,X
5816582,-73,X
5816582,-74,X
5816582,-75,X
5816582,-76,X
5816582,-77,X
5816582,-78,X
5816582,-79,X
5816582,-80,X
5816582,-81,X
5816582,-82,X
5816582,-83,X
5816582,-84,X
5816582,-85,X
5816583,0,X
5816583,-1,X
5816583,-2,X
5816583,-3,X
5816583,-4,X
5816583,-5,X
5816583,-6,X
5816583,-7,X
5816583,-8,X
5816583,-9,X
5816583,-10,X
5816583,-11,X
5816583,-12,X
5816583,-13,X
5816583,-14,X
5816583,-15,X
5816583,-16,X
5816583,-17,X
5816583,-18,X
5816583,-19,X
5816583,-20,X
5816583,-21,X
5816583,-22,X
5816583,-23,X
5816583,-24,X
5816583,-25,X
5816583,-26,X
5816583,-27,X
5816583,-28,X
5816583,-29,X
5816583,-30,X
5816583,-31,X
5816583,-32,X
5816583,-33,X
5816583,-34,X
5816583,-35,X
5816583,-36,X
5816583,-37,X
5816583,-38,X
5816583,-39,X
5816583,-40,X
5816583,-41,X
5816583,-42,X
5816583,-43,X
5816583,-44,X
5816583,-45,X
5816583,-46,X
5816583,-47,X
5816583,-48,X
5816583,-49,X
5816583,-50,X
5816583,-51,X
5816583,-52,X
5816583,-53,X
5816583,-54,X
5816583,-55,X
5816583,-56,X
5816583,-57,X
5816583,-58,X
5816583,-59,X
5816583,-60,X
5816583,-61,X
5816583,-62,X
5816583,-63,X
5816583,-64,X
5816583,-65,X
5816583,-66,X
5816583,-67,X
5816583,-68,X
5816584,0,C
5816584,-1,C
5816584,-2,C
5816584,-3,C
5816584,-4,C
5816584,-5,C
5816584,-6,C
5816584,-7,C
5816584,-8,C
5816584,-9,C
5816584,-10,C
5816584,-11,C
5816584,-12,C
5816584,-13,C
5816584,-14,C
5816584,-15,C
5816584,-16,C
5816584,-17,C
5816584,-18,C
5816584,-19,C
5816584,-20,C
5816584,-21,C
5816584,-22,C
5816584,-23,C
5816584,-24,C
5816584,-25,C
5816584,-26,C
5816584,-27,C
5816584,-28,C
5816584,-29,C
5816584,-30,C
5816584,-31,C
5816584,-32,0
5816584,-33,0
5816584,-34,0
5816584,-35,0
5816584,-36,0
5816584,-37,0
5816584,-38,0
5816584,-39,0
5816585,0,C
5816585,-1,C
5816585,-2,C
5816585,-3,C
5816585,-4,C
5816585,-5,C
5816585,-6,C
5816585,-7,C
5816585,-8,C
5816585,-9,C
5816585,-10,C
5816585,-11,C
5816585,-12,C
5816585,-13,C
5816585,-14,C
5816585,-15,C
5816585,-16,C
5816585,-17,C
5816585,-18,C
5816585,-19,C
5816585,-20,C
5816585,-21,C
5816585,-22,C
5816585,-23,C
5816585,-24,C
5816585,-25,C
5816585,-26,C
5816585,-27,C
5816585,-28,C
5816585,-29,C
5816585,-30,C
5816585,-31,C
5816585,-32,C
5816585,-33,C
5816585,-34,C
5816585,-35,C
5816585,-36,C
5816585,-37,C
5816585,-38,C
5816585,-39,C
5816585,-40,C
5816585,-41,C
5816585,-42,0
5816585,-43,0
5816585,-44,0
5816585,-45,1
5816585,-46,0
5816585,-47,0
5816585,-48,0
5816585,-49,0
5816585,-50,0
5816586,0,C
5816586,-1,C
5816586,-2,C
5816586,-3,C
5816586,-4,C
5816586,-5,C
5816586,-6,C
5816586,-7,C
5816586,-8,C
5816586,-9,C
5816586,-10,C
5816586,-11,C
5816586,-12,C
5816586,-13,C
5816586,-14,C
5816586,-15,C
5816586,-16,C
5816586,-17,C
5816586,-18,C
5816586,-19,C
5816586,-20,C
5816586,-21,C
5816586,-22,C
5816586,-23,C
5816586,-24,C
5816586,-25,C
5816586,-26,C
5816586,-27,C
5816586,-28,X
5816587,0,0
5816587,-1,0
5816587,-2,0
5816587,-3,0
5816587,-4,0
5816587,-5,0
5816587,-6,0
5816587,-7,0
5816587,-8,0
5816587,-9,0
5816587,-10,0
5816587,-11,0
5816587,-12,0
5816587,-13,0
5816587,-14,0
5816587,-15,0
5816587,-16,0
5816587,-17,0
5816587,-18,0
5816587,-19,0
5816587,-20,0
5816587,-21,0
5816587,-22,0
5816587,-23,X
5816588,0,0
5816588,-1,0
5816588,-2,0
5816588,-3,0
5816588,-4,0
5816588,-5,0
5816588,-6,0
5816588,-7,0
5816588,-8,0
5816588,-9,0
5816588,-10,0
5816588,-11,0
5816588,-12,0
5816588,-13,0
5816588,-14,0
5816588,-15,0
5816588,-16,0
5816588,-17,0
5816588,-18,0
5816588,-19,0
5816588,-20,0
5816588,-21,0
5816588,-22,0
5816588,-23,0
5816588,-24,0
5816588,-25,0
5816588,-26,0
5816588,-27,0
5816588,-28,0
5816588,-29,0
5816588,-30,0
5816588,-31,0
5816588,-32,0
5816588,-33,0
5816588,-34,0
5816589,0,X
5816589,-1,1
5816589,-2,0
5816589,-3,0
5816589,-4,0
5816589,-5,0
5816589,-6,0
5816589,-7,1
5816589,-8,0
5816589,-9,0
5816589,-10,0
5816589,-11,0
5816590,0,C
5816590,-1,C
5816590,-2,C
5816590,-3,C
5816590,-4,C
5816590,-5,C
5816590,-6,C
5816590,-7,C
5816590,-8,C
5816590,-9,C
5816590,-10,C
5816590,-11,C
5816590,-12,C
5816590,-13,0
5816590,-14,0
5816590,-15,0
5816590,-16,0
5816590,-17,0
5816590,-18,0
5816590,-19,0
5816590,-20,0
5816590,-21,0
5816590,-22,0
5816590,-23,0
5816590,-24,0
6436662,0,C
6436662,-1,C
6436662,-2,C
6436662,-3,C
6436662,-4,C
6436662,-5,C
6436662,-6,C
6436662,-7,C
6436662,-8,C
6436662,-9,C
6436662,-10,C
6436662,-11,C
6436662,-12,C
6436662,-13,C
6436662,-14,C
6436662,-15,C
6436662,-16,C
6436662,-17,C
6436662,-18,C
6436662,-19,C
6436662,-20,C
6436662,-21,C
6436662,-22,C
6436662,-23,C
6436662,-24,C
6436662,-25,C
6436662,-26,C
6436662,-27,C
6436662,-28,C
6436662,-29,C
6436662,-30,C
6436662,-31,C
6436662,-32,C
6436662,-33,C
6436662,-34,C
6436662,-35,C
6436662,-36,C
6436662,-37,C
6436662,-38,C
6436662,-39,C
6436662,-40,C
6436662,-41,C
6436662,-42,C
6436662,-43,C
6436662,-44,C
6436662,-45,C
6436662,-46,C
6436662,-47,C
6436662,-48,C
6436662,-49,C
6436662,-50,C
6436662,-51,0
6436662,-52,0
6436662,-53,0
6436662,-54,0
6436662,-55,0
6436662,-56,0
6436662,-57,0
6436662,-58,0
6436662,-59,0
6436663,0,C
6436663,-1,C
6436663,-2,C
6436663,-3,C
6436663,-4,C
6436663,-5,C
6436663,-6,C
6436663,-7,C
6436663,-8,C
6436663,-9,C
6436663,-10,C
6436663,-11,C
6436663,-12,C
6436663,-13,C
6436663,-14,C
6436663,-15,C
6436663,-16,C
6436663,-17,C
6436663,-18,C
6436663,-19,C
6436663,-20,C
6436663,-21,C
6436663,-22,C
6436663,-23,0
6436663,-24,0
6436663,-25,0
6436663,-26,0
6436663,-27,0
6436663,-28,0
6436663,-29,0
6436663,-30,0
6436663,-31,0
6436663,-32,0
6436663,-33,0
6436663,-34,0
5659185,0,C
5659185,-1,C
5659185,-2,C
5659185,-3,C
5659185,-4,C
5659185,-5,C
5659185,-6,C
5659185,-7,C
5659185,-8,C
5659185,-9,C
5659185,-10,C
5659185,-11,C
5659185,-12,C
5659185,-13,C
5659185,-14,C
5659185,-15,C
5659185,-16,C
5659185,-17,C
5659185,-18,C
5659185,-19,C
5659185,-20,C
5659185,-21,C
5659185,-22,C
5659185,-23,C
5659185,-24,C
5659185,-25,C
5659185,-26,C
5659185,-27,C
5659185,-28,C
5659185,-29,C
5659185,-30,C
5659185,-31,X
5659185,-32,X
5659185,-33,X
5659185,-34,0
5659185,-35,X
5659185,-36,X
5659185,-37,X
5659185,-38,X
5659185,-39,X
5659185,-40,X
5659185,-41,0
5659185,-42,0
5659185,-43,0
5659185,-44,0
5659185,-45,0
5659185,-46,0
5659185,-47,0
5659185,-48,0
5659185,-49,0
5659185,-50,0
5659185,-51,0
5659185,-52,0
5659185,-53,0
5659185,-54,0
5659185,-55,0
5659185,-56,2
5659185,-57,0
5659185,-58,0
5659185,-59,0
5659186,0,C
5659186,-1,C
5659186,-2,C
5659186,-3,C
5659186,-4,C
5659186,-5,C
5659186,-6,C
5659186,-7,C
5659186,-8,C
5659186,-9,C
5659186,-10,C
5659186,-11,C
5659186,-12,C
5659186,-13,C
5659186,-14,C
5659186,-15,C
5659186,-16,C
5659186,-17,C
5659186,-18,C
5659186,-19,C
5659186,-20,C
5659186,-21,C
5659186,-22,C
5659186,-23,C
5659186,-24,C
5659186,-25,C
5659186,-26,C
5659186,-27,C
5659186,-28,C
5659186,-29,C
5659186,-30,C
5659186,-31,C
5659186,-32,C
5659186,-33,C
5659186,-34,C
5659186,-35,C
5659186,-36,C
5659186,-37,C
5659186,-38,0
5659186,-39,0
5659186,-40,0
5659186,-41,0
5925604,0,C
5925604,-1,C
5925604,-2,C
5925604,-3,C
5925604,-4,C
5925604,-5,C
5925604,-6,C
5925604,-7,C
5925604,-8,C
5925604,-9,C
5925604,-10,C
5925604,-11,C
5925604,-12,C
5925604,-13,C
5925604,-14,C
5925604,-15,C
5925604,-16,C
5925604,-17,C
5925604,-18,C
5925604,-19,C
5925604,-20,C
5925604,-21,C
5925604,-22,C
5925604,-23,C
5925604,-24,C
5925604,-25,C
5925604,-26,C
5925604,-27,C
5925604,-28,C
5925604,-29,C
5925604,-30,C
5925604,-31,C
5925604,-32,C
5925604,-33,C
5925604,-34,C
5925604,-35,C
