SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
2816721,208312,1.0,8,-77.0,-89.0,47859.075,47859.075
2258089,280342,0.0,85,-1445.0,-1445.0,241.38,241.38
2606064,264627,1.0,5,-998.0,-1001.0,21052.8,21052.8
1456702,280342,3.0,8,-336.0,-350.0,27557.145,27557.145
1025450,293971,1.0,11,-43.0,-84.0,4123.17,4123.17
1748416,208312,1.0,11,-1078.0,-1088.0,52143.39,52143.39
2606064,264627,4.0,10,-848.0,-859.0,123357.6,135000.0
2606064,264627,3.0,10,-848.0,-859.0,11642.4,135000.0
2306354,264627,0.0,64,-1272.0,-1272.0,106.695,106.695
2258089,280342,0.0,42,-2237.0,-2249.0,6750.0,6750.0
1362500,238850,1.0,2,-1246.0,-1257.0,16267.905,16267.905
2721492,208312,1.0,11,-2376.0,-2403.0,6440.445,6440.445
2532567,208312,2.0,9,-1408.0,-1408.0,280907.64,280907.64
1456702,280342,3.0,10,-276.0,-289.0,27557.145,27557.145
2056361,264627,1.0,2,-2452.0,-2472.0,5269.86,5269.86
2306354,264627,0.0,10,-2619.0,-2619.0,1125.0,1125.0
2486766,271368,0.0,100,-721.0,-721.0,269.64,269.64
2609640,249909,1.0,2,-874.0,-882.0,5907.735,5907.735
1626472,213240,1.0,3,-2134.0,-2121.0,3415.365,1.755
2803301,291513,1.0,18,-2096.0,-2127.0,5597.01,5597.01
1970129,280342,1.0,2,-1426.0,-1464.0,52623.0,52623.0
2258089,280342,0.0,130,-76.0,-76.0,241.38,241.38
2258089,280342,0.0,91,-1262.0,-1262.0,241.38,241.38
2258089,280342,0.0,106,-806.0,-806.0,241.38,241.38
1308129,238850,1.0,1,-1711.0,-1714.0,13938.84,13938.84
2306354,264627,0.0,74,-967.0,-967.0,106.695,106.695
2617457,213818,1.0,2,-785.0,-814.0,10561.14,10561.14
2258089,280342,0.0,81,-1565.0,-1565.0,241.38,241.38
2378487,266499,6.0,12,-636.0,-647.0,56762.325,56762.325
1308129,238850,1.0,2,-1681.0,-1680.0,13938.84,13938.84
2306354,264627,0.0,75,-937.0,-937.0,106.695,106.695
2258089,280342,0.0,30,-2419.0,-2433.0,6750.0,6750.0
2803301,291513,1.0,16,-2156.0,-2203.0,5597.01,5597.01
2306354,264627,0.0,54,-1578.0,-1578.0,106.695,106.695
2258089,280342,0.0,47,-2188.0,-2188.0,2250.0,2250.0
2306354,264627,0.0,24,-2368.0,-2374.0,6750.0,6750.0
1068708,238850,1.0,3,-323.0,-323.0,19227.375,19227.375
2258089,280342,0.0,132,-15.0,-15.0,241.38,241.38
2486766,271368,0.0,62,-1831.0,-1831.0,12060.0,12060.0
2306354,264627,0.0,33,-2095.0,-2101.0,6750.0,6750.0
1485615,238850,1.0,8,-493.0,-501.0,14791.005,14791.005
1016527,261500,1.0,25,-215.0,-225.0,12532.59,12532.59
2803301,291513,1.0,20,-2036.0,-2127.0,5597.01,5597.01
2486766,271368,0.0,66,-1755.0,-1755.0,269.64,269.64
2258089,280342,0.0,112,-622.0,-622.0,241.38,241.38
2486766,271368,0.0,42,-2152.0,-2167.0,3375.0,3375.0
1663899,208312,5.0,18,-281.0,-287.0,31922.55,31922.55
1543763,293971,1.0,22,-64.0,-84.0,16708.59,16708.59
2432900,213240,1.0,5,-2348.0,-2359.0,3756.6,3756.6
2415901,279940,1.0,4,-2101.0,-2110.0,13716.675,13716.675
1952160,280342,1.0,1,-8.0,-23.0,10790.955,10790.955
2617457,213818,1.0,9,-575.0,-605.0,10561.14,5735.88
2181914,208312,1.0,8,-1005.0,-1015.0,26862.93,26862.93
1025450,293971,1.0,3,-283.0,-297.0,4123.17,4123.17
1663899,208312,5.0,22,-161.0,-164.0,31922.55,31922.55
2258089,280342,0.0,124,-257.0,-257.0,241.38,241.38
1953682,249909,1.0,8,-94.0,-101.0,13767.12,13767.12
1543763,293971,1.0,3,-634.0,-639.0,16708.59,16708.59
1543763,293971,1.0,10,-424.0,-437.0,16708.59,16708.59
2486766,271368,0.0,56,-1915.0,-1915.0,5625.0,5625.0
2306354,264627,0.0,48,-1669.0,-1674.0,6750.0,6750.0
1663899,208312,3.0,9,-551.0,-554.0,62771.4,62771.4
2617457,213818,1.0,5,-695.0,-723.0,10561.14,10561.14
1923682,238850,1.0,7,-2252.0,-2254.0,9842.4,9810.0
2378487,266499,3.0,3,-906.0,-920.0,12262.95,12262.95
2532567,208312,1.0,4,-1538.0,-1548.0,32467.5,32467.5
2415901,279940,1.0,7,-2011.0,-2017.0,13716.675,13716.675
1029092,238850,1.0,4,-801.0,-803.0,16139.025,16139.025
2803301,291513,1.0,17,-2126.0,-2156.0,5597.01,5597.01
2486766,271368,0.0,38,-2244.0,-2251.0,3375.0,3375.0
2486766,271368,0.0,72,-1574.0,-1574.0,269.64,269.64
2721492,208312,1.0,12,-2346.0,-2369.0,6340.59,962.91
1970129,280342,1.0,9,-1216.0,-1234.0,52623.0,52623.0
1748416,208312,1.0,16,-928.0,-939.0,52143.39,52143.39
2258089,280342,0.0,121,-349.0,-349.0,241.38,241.38
2258089,280342,0.0,9,-2769.0,-2769.0,6750.0,6750.0
2056361,264627,1.0,1,-2482.0,-2500.0,5269.86,5269.86
2306354,264627,0.0,38,-1944.0,-1945.0,6750.0,6750.0
2306354,264627,0.0,85,-633.0,-633.0,106.695,106.695
1923682,238850,1.0,8,-2222.0,-2195.0,9842.4,32.4
2486766,271368,0.0,88,-1086.0,-1086.0,269.64,269.64
2816721,208312,1.0,5,-167.0,-171.0,47859.075,47859.075
1016527,261500,1.0,11,-635.0,-649.0,12532.59,12532.59
2258089,280342,0.0,70,-1811.0,-1841.0,2258.64,2258.64
1043097,261500,1.0,11,-424.0,-435.0,11895.885,11895.885
2258089,280342,0.0,13,-2709.0,-2709.0,6750.0,6750.0
1607451,213240,1.0,10,-2499.0,-2498.0,3552.615,2804.265
1607451,213240,1.0,3,-2709.0,-2694.0,3563.64,759.375
2816721,208312,1.0,1,-287.0,-296.0,47859.075,47859.075
1923682,238850,1.0,4,-2342.0,-2349.0,9842.4,9842.4
1543763,293971,1.0,19,-154.0,-176.0,16708.59,16708.59
1362500,238850,1.0,11,-976.0,-981.0,16267.905,16267.905
1068708,238850,1.0,5,-263.0,-294.0,19227.375,44.82
2486766,271368,0.0,24,-2456.0,-2456.0,3375.0,3375.0
1363939,280342,1.0,3,-1821.0,-1857.0,9164.7,9164.7
1923682,238850,1.0,9,-2192.0,-2195.0,9842.4,9810.0
1043097,261500,1.0,4,-634.0,-649.0,11895.885,11895.885
2773494,280342,1.0,6,-1907.0,-1911.0,5325.885,5325.885
1663899,208312,5.0,19,-251.0,-254.0,31922.55,31922.55
2306354,264627,0.0,5,-2674.0,-2675.0,5625.0,5625.0
2541416,295711,2.0,1,-562.0,-591.0,178206.525,178206.525
1016527,261500,1.0,1,-935.0,-954.0,12532.59,12532.59
1748416,208312,1.0,15,-958.0,-966.0,52143.39,52143.39
2486766,271368,0.0,123,-21.0,-21.0,269.64,269.64
2306354,264627,0.0,7,-2643.0,-2643.0,5625.0,5625.0
1025450,293971,1.0,2,-313.0,-320.0,4123.17,4123.17
1456702,280342,3.0,5,-426.0,-437.0,27557.145,27557.145
2412474,299564,1.0,5,-1505.0,-1518.0,56934.27,56934.27
2714853,285282,1.0,4,-652.0,-654.0,4526.19,4526.19
1970129,280342,2.0,20,-903.0,-910.0,52623.0,52623.0
2486766,271368,0.0,2,-2822.0,-2825.0,3375.0,3375.0
1043097,261500,1.0,8,-514.0,-527.0,11895.885,11895.885
1016527,261500,1.0,8,-725.0,-735.0,12532.59,12532.59
2714853,285282,2.0,6,-592.0,-601.0,23313.96,23313.96
2486766,271368,0.0,16,-2578.0,-2580.0,3375.0,3375.0
2132600,208312,1.0,5,-2275.0,-2281.0,19658.385,19658.385
2803301,291513,1.0,19,-2066.0,-2127.0,5597.01,5597.01
1289961,264627,1.0,9,-1308.0,-1341.0,20376.0,1017.0
2374601,295711,1.0,3,-78.0,-95.0,14622.345,14622.345
1308129,238850,1.0,10,-1441.0,-1442.0,13938.84,13938.84
1970129,280342,1.0,6,-1306.0,-1339.0,52623.0,52623.0
2029260,213493,1.0,3,-810.0,-821.0,10056.06,10056.06
1043097,261500,1.0,9,-484.0,-490.0,11895.885,11895.885
1748416,208312,1.0,6,-1228.0,-1245.0,52143.39,52143.39
2258089,280342,0.0,64,-1903.0,-1916.0,6750.0,6750.0
2486766,271368,0.0,105,-568.0,-568.0,269.64,269.64
1626472,213240,1.0,5,-2074.0,-2062.0,3415.365,1.755
1315809,213818,1.0,4,-1938.0,-1968.0,7992.765,7992.765
2258089,280342,0.0,29,-2465.0,-2465.0,6750.0,6750.0
1923682,238850,1.0,3,-2372.0,-2377.0,9842.4,9842.4
2258089,280342,0.0,92,-1231.0,-1231.0,241.38,241.38
1543763,293971,1.0,12,-364.0,-373.0,16708.59,16708.59
1068708,238850,1.0,9,-143.0,-168.0,19227.375,19227.375
2258089,280342,0.0,55,-2063.0,-2063.0,2250.0,2250.0
1543763,293971,1.0,20,-124.0,-148.0,16708.59,16708.59
1681773,266499,1.0,2,-2711.0,-2734.0,10634.535,10634.535
2258089,280342,0.0,74,-1780.0,-1780.0,241.38,241.38
1626472,213240,1.0,1,-2194.0,-2180.0,3415.365,1.755
2258089,280342,0.0,45,-2217.0,-2217.0,2250.0,2250.0
2258089,280342,0.0,51,-2129.0,-2129.0,15750.0,15750.0
1289961,264627,1.0,12,-1218.0,-1216.0,20376.0,19161.0
1785460,271368,1.0,8,-107.0,-108.0,26657.64,26657.64
2132600,208312,1.0,3,-2335.0,-2341.0,19658.385,14282.82
1748416,208312,1.0,13,-1018.0,-1031.0,52143.39,52143.39
1970129,280342,1.0,15,-1036.0,-1038.0,52623.0,52623.0
2486766,271368,0.0,92,-963.0,-963.0,269.64,269.64
1016527,261500,1.0,30,-65.0,-75.0,12532.59,12532.59
2306354,264627,0.0,44,-1760.0,-1785.0,6750.0,6750.0
1362500,238850,1.0,4,-1186.0,-1195.0,16267.905,16267.905
2415901,279940,1.0,11,-1891.0,-1896.0,13716.675,13716.675
1000237,208312,2.0,11,-321.0,-321.0,68483.655,68483.655
1748416,208312,1.0,2,-1348.0,-1360.0,52143.39,52143.39
1187434,293971,1.0,5,-1526.0,-1536.0,14368.725,14368.725
1543763,293971,1.0,4,-604.0,-613.0,16708.59,16708.59
2306354,264627,0.0,18,-2500.0,-2500.0,1125.0,1125.0
2258089,280342,0.0,50,-2115.0,-2129.0,6750.0,6750.0
2132600,208312,1.0,9,-2155.0,-2158.0,19658.385,19658.385
2181914,208312,1.0,5,-1095.0,-1095.0,26862.93,26862.93
1607451,213240,1.0,8,-2559.0,-2544.0,3563.64,759.375
2306354,264627,0.0,83,-694.0,-694.0,106.695,106.695
2258089,280342,0.0,82,-1537.0,-1537.0,241.38,241.38
1043097,261500,1.0,16,-274.0,-282.0,11895.885,11895.885
2432900,213240,1.0,3,-2408.0,-2422.0,3756.6,3756.6
1607451,213240,1.0,5,-2649.0,-2635.0,3563.64,759.375
1187434,293971,1.0,2,-1616.0,-1624.0,14368.725,14368.725
1363939,280342,2.0,4,-1791.0,-1857.0,58111.47,58111.47
2258089,280342,0.0,15,-2677.0,-2677.0,6750.0,6750.0
1543763,293971,1.0,1,-694.0,-707.0,16708.59,16708.59
1043097,261500,1.0,5,-604.0,-617.0,11895.885,11895.885
1043097,261500,1.0,14,-334.0,-344.0,11895.885,11895.885
1964030,213493,1.0,11,-247.0,-257.0,7480.665,7480.665
2258089,280342,0.0,33,-2409.0,-2409.0,2250.0,2250.0
1000237,208312,1.0,2,-591.0,-596.0,34884.765,34884.765
1970129,280342,1.0,10,-1186.0,-1190.0,52623.0,52623.0
2258089,280342,0.0,67,-1887.0,-1887.0,2700.0,2700.0
2532567,208312,1.0,6,-1478.0,-1487.0,32467.5,32467.5
1485615,238850,1.0,3,-643.0,-655.0,14791.005,14791.005
2306354,264627,0.0,22,-2437.0,-2437.0,52875.0,52875.0
1748416,208312,2.0,20,-808.0,-821.0,245090.07,245090.07
2486766,271368,0.0,8,-2730.0,-2736.0,3375.0,3375.0
1626472,213240,1.0,4,-2104.0,-2092.0,3415.365,1.755
2415901,279940,1.0,6,-2041.0,-2047.0,13716.675,13716.675
1016527,261500,1.0,12,-605.0,-617.0,12532.59,12532.59
1485615,238850,1.0,2,-673.0,-679.0,14791.005,14791.005
1970129,280342,1.0,1,-1456.0,-1486.0,52623.0,52623.0
2258089,280342,0.0,25,-2528.0,-2528.0,2250.0,2250.0
1308129,238850,1.0,6,-1561.0,-1560.0,13938.84,13938.84
1543763,293971,1.0,14,-304.0,-320.0,16708.59,16708.59
2306354,264627,0.0,45,-1730.0,-1751.0,6750.0,6750.0
2258089,280342,0.0,3,-2857.0,-2857.0,13500.0,13500.0
2486766,271368,0.0,59,-1848.0,-1852.0,3375.0,3375.0
1043097,261500,1.0,2,-694.0,-713.0,11895.885,11895.885
2721492,208312,1.0,1,-2676.0,-2674.0,6440.445,6440.445
1923682,238850,1.0,12,-2102.0,-2104.0,9755.865,9755.865
1187434,293971,2.0,8,-1436.0,-1457.0,284557.815,284557.815
1970129,280342,3.0,24,-783.0,-812.0,102896.1,102896.1
2803301,291513,1.0,10,-2336.0,-2347.0,5597.01,5597.01
1748416,208312,1.0,5,-1258.0,-1268.0,52143.39,52143.39
2486766,271368,0.0,57,-1879.0,-1886.0,3375.0,3375.0
1799505,283065,1.0,1,-775.0,-789.0,8770.77,8770.77
2773494,280342,1.0,1,-2057.0,-2063.0,5325.885,5325.885
1016527,261500,1.0,28,-125.0,-128.0,12532.59,12532.59
1663899,208312,3.0,4,-701.0,-702.0,62771.4,62771.4
2486766,271368,0.0,21,-2533.0,-2533.0,3375.0,3375.0
2258089,280342,0.0,48,-2146.0,-2158.0,6750.0,6750.0
1315809,213818,1.0,3,-1968.0,-1987.0,7992.765,7992.765
2258089,280342,0.0,12,-2693.0,-2709.0,6750.0,6750.0
2432900,213240,1.0,8,-2258.0,-2272.0,3756.6,3756.6
1068708,238850,1.0,6,-233.0,-234.0,19227.375,19227.375
2486766,271368,0.0,90,-1024.0,-1024.0,269.64,269.64
1456702,280342,3.0,17,-66.0,-78.0,27557.145,27557.145
1029092,238850,1.0,7,-711.0,-711.0,16139.025,16139.025
2306354,264627,0.0,67,-1181.0,-1181.0,106.695,106.695
2306354,264627,0.0,36,-2003.0,-2010.0,6750.0,6750.0
1029092,238850,1.0,6,-741.0,-739.0,16139.025,16065.585
2646516,293971,1.0,1,-1979.0,-1983.0,12202.335,12202.335
2486766,271368,0.0,87,-1116.0,-1116.0,269.64,269.64
2306354,264627,0.0,50,-1607.0,-1612.0,6750.0,6750.0
2306354,264627,0.0,56,-1517.0,-1517.0,106.695,106.695
2258089,280342,0.0,43,-2249.0,-2249.0,2250.0,2250.0
2258089,280342,0.0,31,-2433.0,-2433.0,2250.0,2250.0
2258089,280342,0.0,11,-2739.0,-2739.0,6750.0,6750.0
1663899,208312,3.0,11,-491.0,-494.0,62771.4,62771.4
2258089,280342,0.0,90,-1292.0,-1292.0,241.38,241.38
1147472,266499,1.0,2,-2523.0,-2523.0,3734.505,3734.505
2056361,264627,1.0,5,-2362.0,-2374.0,5269.86,5269.86
2258089,280342,0.0,118,-441.0,-441.0,241.38,241.38
2056361,264627,1.0,11,-2182.0,-2193.0,5269.86,5269.86
1068708,238850,1.0,10,-113.0,-119.0,19227.375,19227.375
1456702,280342,3.0,14,-156.0,-168.0,27557.145,27557.145
2415901,279940,1.0,5,-2071.0,-2079.0,13716.675,13716.675
2132600,208312,1.0,14,-2005.0,-2007.0,19658.385,19658.385
2721492,208312,1.0,10,-2406.0,-2425.0,6440.445,6440.445
2258089,280342,0.0,69,-1857.0,-1857.0,138870.0,138870.0
2258089,280342,0.0,52,-2084.0,-2095.0,6750.0,6750.0
1607451,213240,1.0,10,-2499.0,-2484.0,3552.615,748.35
2486766,271368,0.0,111,-386.0,-386.0,269.64,269.64
2486766,271368,0.0,99,-751.0,-751.0,269.64,269.64
2617457,213818,1.0,7,-635.0,-687.0,10561.14,4133.16
1068708,238850,1.0,11,-83.0,-91.0,19227.375,19227.375
2258089,280342,0.0,84,-1476.0,-1476.0,241.38,241.38
1289961,264627,1.0,5,-1428.0,-1429.0,20376.0,20376.0
1362500,238850,1.0,18,-766.0,-776.0,16017.705,16017.705
1543763,293971,1.0,7,-514.0,-528.0,16708.59,16708.59
2486766,271368,0.0,35,-2307.0,-2307.0,1125.0,1125.0
2306354,264627,0.0,35,-2034.0,-2039.0,6750.0,6750.0
2258089,280342,0.0,108,-745.0,-745.0,241.38,241.38
1029092,238850,1.0,3,-831.0,-831.0,16139.025,16139.025
2306354,264627,0.0,69,-1120.0,-1120.0,106.695,106.695
2486766,271368,0.0,37,-2282.0,-2282.0,3375.0,3375.0
1362500,238850,1.0,16,-826.0,-831.0,16267.905,16267.905
2258089,280342,0.0,35,-2373.0,-2373.0,6750.0,6750.0
1029092,238850,1.0,6,-741.0,-776.0,16139.025,73.44
1953682,249909,1.0,9,-64.0,-69.0,13767.12,13767.12
1663899,208312,3.0,14,-401.0,-397.0,62771.4,3409.92
1029092,238850,1.0,10,-621.0,-622.0,16139.025,16139.025
1016527,261500,1.0,13,-575.0,-583.0,12532.59,12532.59
1329235,279940,2.0,4,-251.0,-275.0,553598.415,553598.415
2258089,280342,0.0,80,-1596.0,-1596.0,241.38,241.38
2218173,299564,2.0,2,-637.0,-646.0,104221.71,104221.71
2164553,299564,1.0,1,-1276.0,-1279.0,18412.605,18412.605
2486766,271368,0.0,45,-2091.0,-2093.0,3375.0,3375.0
1964030,213493,1.0,15,-127.0,-135.0,7480.665,7480.665
1663899,208312,3.0,7,-611.0,-612.0,62771.4,62771.4
2258089,280342,0.0,58,-1993.0,-2007.0,6750.0,6750.0
1607451,213240,1.0,2,-2739.0,-2739.0,3563.64,3563.64
2306354,264627,0.0,42,-1822.0,-1827.0,6750.0,6750.0
1748416,208312,1.0,14,-988.0,-995.0,52143.39,52143.39
2132600,208312,1.0,2,-2365.0,-2369.0,19658.385,19658.385
1016527,261500,1.0,6,-785.0,-798.0,12532.59,12532.59
2609640,249909,1.0,1,-904.0,-914.0,5907.735,5907.735
2258089,280342,0.0,53,-2095.0,-2095.0,6750.0,6750.0
1964030,213493,1.0,7,-367.0,-376.0,7480.665,7480.665
1964030,213493,1.0,8,-337.0,-348.0,7480.665,7480.665
2816721,208312,1.0,6,-137.0,-150.0,47859.075,47859.075
2486766,271368,0.0,10,-2699.0,-2699.0,3375.0,3375.0
2721492,208312,1.0,5,-2556.0,-2584.0,6440.445,498.375
2803301,291513,1.0,14,-2216.0,-2221.0,5597.01,5597.01
1626472,213240,1.0,10,-1924.0,-1929.0,3415.365,3413.61
2486766,271368,0.0,3,-2825.0,-2825.0,3375.0,3375.0
1626472,213240,1.0,9,-1954.0,-1929.0,3415.365,1.755
1016527,261500,1.0,3,-875.0,-891.0,12532.59,12532.59
2258089,280342,0.0,73,-1810.0,-1810.0,241.38,241.38
2803301,291513,1.0,7,-2426.0,-2431.0,5597.01,5597.01
1456702,280342,3.0,9,-306.0,-319.0,27557.145,27557.145
2258089,280342,0.0,96,-1110.0,-1110.0,241.38,241.38
1953682,249909,1.0,1,-304.0,-313.0,13767.12,13767.12
2056361,264627,1.0,12,-2152.0,-2172.0,5200.335,5200.335
1456702,280342,3.0,4,-456.0,-476.0,27557.145,27557.145
2258089,280342,0.0,95,-1140.0,-1140.0,241.38,241.38
2306354,264627,0.0,2,-2748.0,-2748.0,1125.0,1125.0
1607451,213240,1.0,8,-2559.0,-2573.0,3563.64,2804.265
2306354,264627,0.0,23,-2399.0,-2403.0,6750.0,6750.0
2258089,280342,0.0,21,-2588.0,-2588.0,6750.0,6750.0
2132600,208312,1.0,10,-2125.0,-2129.0,19658.385,19658.385
1607451,213240,1.0,6,-2619.0,-2635.0,3563.64,2804.265
2180946,293971,1.0,9,-1795.0,-1802.0,10492.515,10492.515
1308129,238850,1.0,7,-1531.0,-1534.0,13938.84,13938.84
2258089,280342,0.0,41,-2279.0,-2279.0,2250.0,2250.0
2415901,279940,1.0,9,-1951.0,-1953.0,13716.675,13716.675
1663899,208312,3.0,15,-371.0,-374.0,62771.4,62771.4
2306354,264627,0.0,71,-1059.0,-1059.0,106.695,106.695
1068708,238850,1.0,12,-53.0,-51.0,19224.18,15337.485
2378487,266499,5.0,9,-726.0,-766.0,9250.875,9250.875
2486766,271368,0.0,48,-2034.0,-2034.0,1125.0,1125.0
2721492,208312,1.0,8,-2466.0,-2460.0,6440.445,5727.96
2181914,208312,1.0,6,-1065.0,-1065.0,26862.93,26862.93
2132600,208312,1.0,4,-2305.0,-2305.0,19658.385,19658.385
1043097,261500,1.0,6,-574.0,-583.0,11895.885,11895.885
1315809,213818,1.0,1,-2028.0,-2051.0,7992.765,7992.765
1147472,266499,1.0,1,-2553.0,-2560.0,3734.505,3734.505
2306354,264627,0.0,46,-1699.0,-1701.0,6750.0,6750.0
2258089,280342,0.0,17,-2647.0,-2647.0,2250.0,2250.0
2306354,264627,0.0,60,-1394.0,-1394.0,106.695,106.695
2306354,264627,0.0,27,-2278.0,-2283.0,6750.0,6750.0
2816721,208312,1.0,10,-17.0,-29.0,47859.075,47859.075
2773494,280342,1.0,5,-1937.0,-2040.0,5325.885,5325.885
2258089,280342,0.0,2,-2875.0,-2875.0,20250.0,20250.0
1068708,238850,1.0,2,-353.0,-354.0,19227.375,19227.375
1362500,238850,1.0,8,-1066.0,-1071.0,16267.905,16267.905
2306354,264627,0.0,72,-1028.0,-1028.0,106.695,106.695
2132600,208312,1.0,16,-1945.0,-1945.0,19658.385,19658.385
1748416,208312,1.0,8,-1168.0,-1183.0,52143.39,52143.39
1748416,208312,1.0,3,-1318.0,-1326.0,52143.39,52143.39
1626472,213240,1.0,1,-2194.0,-2210.0,3415.365,3413.61
2306354,264627,0.0,76,-906.0,-906.0,106.695,106.695
2803301,291513,1.0,13,-2246.0,-2252.0,5597.01,5597.01
2646516,293971,1.0,5,-1859.0,-1859.0,12202.335,12202.335
2486766,271368,0.0,54,-1941.0,-1941.0,5625.0,5625.0
2486766,271368,0.0,113,-325.0,-325.0,269.64,269.64
2486766,271368,0.0,121,-82.0,-82.0,269.64,269.64
2056361,264627,1.0,7,-2302.0,-2328.0,5269.86,5269.86
1025450,293971,1.0,6,-193.0,-233.0,4123.17,4123.17
2306354,264627,0.0,26,-2309.0,-2328.0,6750.0,6750.0
2486766,271368,0.0,50,-2005.0,-2005.0,3375.0,3375.0
2486766,271368,0.0,39,-2251.0,-2251.0,3375.0,3375.0
1016527,261500,1.0,18,-425.0,-435.0,12532.59,12532.59
2803301,291513,1.0,11,-2306.0,-2311.0,5597.01,5597.01
2258089,280342,0.0,111,-653.0,-653.0,241.38,241.38
1923682,238850,1.0,9,-2192.0,-2157.0,9842.4,32.4
2258089,280342,0.0,102,-926.0,-926.0,241.38,241.38
2258089,280342,0.0,4,-2815.0,-2831.0,6750.0,6750.0
2432900,213240,1.0,1,-2468.0,-2456.0,3756.6,748.35
2486766,271368,0.0,64,-1817.0,-1817.0,269.64,269.64
2486766,271368,0.0,108,-478.0,-478.0,269.64,269.64
2258089,280342,0.0,28,-2449.0,-2465.0,6750.0,6750.0
2056361,264627,1.0,8,-2272.0,-2276.0,5269.86,5269.86
2258089,280342,0.0,77,-1688.0,-1688.0,241.38,241.38
2306354,264627,0.0,1,-2734.0,-2748.0,5625.0,5625.0
2486766,271368,0.0,78,-1390.0,-1390.0,269.64,269.64
2132600,208312,1.0,13,-2035.0,-2037.0,19658.385,19658.385
1626472,213240,1.0,2,-2164.0,-2180.0,3415.365,3413.61
2532567,208312,1.0,7,-1448.0,-1459.0,32467.5,32467.5
1147472,266499,1.0,6,-2403.0,-2406.0,3724.83,3724.83
2486766,271368,0.0,120,-113.0,-113.0,269.64,269.64
2486766,271368,0.0,76,-1452.0,-1452.0,269.64,269.64
2773494,280342,1.0,3,-1997.0,-2052.0,5325.885,5325.885
2486766,271368,0.0,115,-264.0,-264.0,269.64,269.64
2258089,280342,0.0,7,-2797.0,-2797.0,6750.0,6750.0
1663899,208312,5.0,23,-131.0,-140.0,31922.55,31922.55
1923682,238850,1.0,11,-2132.0,-2140.0,9842.4,9842.4
2532567,208312,1.0,1,-1628.0,-1638.0,32467.5,32467.5
1308129,238850,1.0,12,-1381.0,-1385.0,13928.67,13928.67
1289961,264627,2.0,14,-1158.0,-1160.0,407702.7,407702.7
2258089,280342,0.0,22,-2541.0,-2556.0,6750.0,6750.0
2258089,280342,0.0,101,-957.0,-957.0,241.38,241.38
1025450,293971,1.0,5,-223.0,-265.0,4123.17,4123.17
1970129,280342,1.0,3,-1396.0,-1432.0,52623.0,52623.0
2258089,280342,0.0,20,-2572.0,-2588.0,6750.0,6750.0
2486766,271368,0.0,84,-1208.0,-1208.0,269.64,269.64
1016527,261500,1.0,5,-815.0,-828.0,12532.59,12532.59
1964030,213493,1.0,13,-187.0,-194.0,7480.665,7480.665
1308129,238850,1.0,3,-1651.0,-1657.0,13938.84,13938.84
2258089,280342,0.0,122,-319.0,-319.0,241.38,241.38
2609640,249909,1.0,5,-784.0,-797.0,5907.735,5907.735
1362500,238850,1.0,12,-946.0,-951.0,16267.905,16267.905
2180946,293971,1.0,2,-2005.0,-2009.0,10492.515,10492.515
2606064,264627,1.0,4,-1028.0,-1033.0,21052.8,21052.8
1016527,261500,1.0,31,-35.0,-44.0,12532.59,12532.59
1923682,238850,1.0,5,-2312.0,-2281.0,9842.4,32.4
1923682,238850,1.0,1,-2432.0,-2435.0,9842.4,9842.4
2486766,271368,0.0,104,-598.0,-598.0,269.64,269.64
1953682,249909,1.0,11,-4.0,-9.0,13767.12,13767.12
1543763,293971,1.0,16,-244.0,-265.0,16708.59,16708.59
2803301,291513,1.0,21,-2006.0,-2127.0,5597.01,5597.01
1663899,208312,3.0,3,-731.0,-738.0,62771.4,62771.4
2056361,264627,1.0,9,-2242.0,-2261.0,5269.86,5269.86
1000237,208312,1.0,10,-351.0,-367.0,34884.765,34884.765
2486766,271368,0.0,107,-506.0,-506.0,269.64,269.64
2606064,264627,1.0,9,-878.0,-902.0,21052.8,315702.9
2606064,264627,2.0,9,-878.0,-902.0,294650.1,315702.9
1000237,208312,1.0,9,-381.0,-397.0,34884.765,34884.765
2164553,299564,2.0,2,-1246.0,-1249.0,153517.59,153517.59
2258089,280342,0.0,68,-1842.0,-1857.0,6750.0,6750.0
1970129,280342,2.0,22,-843.0,-851.0,52623.0,52623.0
2486766,271368,0.0,33,-2335.0,-2335.0,1125.0,1125.0
2258089,280342,0.0,54,-2054.0,-2063.0,6750.0,6750.0
2306354,264627,0.0,19,-2460.0,-2472.0,5625.0,5625.0
2258089,280342,0.0,62,-1931.0,-1947.0,6750.0,6750.0
2306354,264627,0.0,53,-1548.0,-1578.0,387.675,387.675
2306354,264627,0.0,21,-2429.0,-2437.0,5625.0,5625.0
1626472,213240,1.0,5,-2074.0,-2092.0,3415.365,3413.61
1626472,213240,1.0,8,-1984.0,-1971.0,3415.365,1.755
1970129,280342,1.0,7,-1276.0,-1282.0,52623.0,52623.0
1964030,213493,1.0,9,-307.0,-318.0,7480.665,7480.665
2306354,264627,0.0,43,-1791.0,-1802.0,6750.0,6750.0
2486766,271368,0.0,74,-1513.0,-1513.0,269.64,269.64
2415901,279940,1.0,2,-2161.0,-2170.0,13716.675,13716.675
2432900,213240,1.0,6,-2318.0,-2330.0,3756.6,3756.6
2218173,299564,1.0,1,-667.0,-674.0,10758.78,10758.78
