SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1772977,407315,-30,346280.94,450000,0.0,63450.0,0.0,63450.0,15571.395,18000.0,18000.0,338878.08,346280.94,346280.94,0.0,2,0.0,2.0,11.0,Active,0,0
1772977,407315,-32,301195.935,450000,0.0,0.0,0.0,0.0,16437.105,18000.0,18000.0,292741.65,301195.935,301195.935,0.0,0,0.0,0.0,9.0,Active,0,0
2356293,448125,-32,0.0,112500,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
1772977,407315,-31,292274.775,450000,0.0,0.0,0.0,0.0,16019.055,18000.0,18000.0,284381.19,292274.775,292274.775,0.0,0,0.0,0.0,10.0,Active,0,0
1772977,407315,-21,3062.565,450000,0.0,3753.0,0.0,3753.0,20326.635,414045.0,414045.0,0.0,0.0,0.0,0.0,2,0.0,2.0,20.0,Active,0,0
2356293,448125,-15,0.0,45000,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
1797936,279940,-9,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1772977,407315,-10,0.0,0,0.0,0.0,0.0,0.0,0.0,696.465,696.465,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
2306354,264627,-38,0.0,135000,0.0,0.0,0.0,0.0,0.0,106.695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
1963907,344176,-3,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2306354,264627,-78,135820.89,135000,13500.0,13500.0,0.0,0.0,6750.0,6750.0,6750.0,129853.665,135820.89,135820.89,1.0,1,0.0,0.0,13.0,Active,0,0
2258089,280342,-47,0.0,135000,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,-241.38,-241.38,0.0,0,0.0,0.0,36.0,Active,0,0
1150047,353814,-7,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2258089,280342,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2306354,264627,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Completed,0,0
1772977,407315,-19,0.0,450000,0.0,0.0,0.0,0.0,0.0,696.465,696.465,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
2306354,264627,-20,0.0,0,0.0,0.0,0.0,0.0,0.0,106.695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
1489539,126707,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed,0,0
2258089,280342,-33,0.0,135000,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2356293,448125,-75,87748.155,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,84802.455,87242.085,87242.085,0.0,0,0.0,0.0,10.0,Active,0,0
2258089,280342,-16,0.0,0,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
1723246,409076,-2,0.0,180000,0.0,0.0,0.0,0.0,225.0,370.8,370.8,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
2356293,448125,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
2486766,271368,-38,0.0,67500,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2356293,448125,-72,113202.81,112500,31500.0,31500.0,0.0,0.0,5625.0,5625.0,5625.0,108363.375,112696.74,112696.74,1.0,1,0.0,0.0,13.0,Active,0,0
2356293,448125,-49,89924.04,112500,0.0,0.0,0.0,0.0,5625.0,13500.0,13500.0,86747.985,89417.97,89417.97,0.0,0,0.0,0.0,36.0,Active,0,0
2356293,448125,-26,0.0,112500,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
1797936,279940,-8,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1153736,402376,-25,117405.0,360000,0.0,117405.0,0.0,117405.0,0.0,,0.0,117405.0,117405.0,117405.0,0.0,1,0.0,1.0,0.0,Active,0,0
2258089,280342,-81,131096.25,135000,2250.0,2250.0,0.0,0.0,6750.0,13500.0,13500.0,125382.285,131096.25,131096.25,1.0,1,0.0,0.0,14.0,Active,0,0
2258089,280342,-79,122843.79,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,117990.18,122843.79,122843.79,0.0,0,0.0,0.0,16.0,Active,0,0
1150047,353814,-35,0.0,270000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2356293,448125,-47,84875.985,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,81813.6,84369.915,84369.915,0.0,0,0.0,0.0,38.0,Active,0,0
1772977,407315,-28,329746.41,450000,0.0,0.0,0.0,0.0,17843.715,18000.0,18000.0,320874.39,329746.41,329746.41,0.0,0,0.0,0.0,13.0,Active,0,0
2356293,448125,-76,90427.455,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,87306.615,89921.385,89921.385,0.0,0,0.0,0.0,9.0,Active,0,0
2486766,271368,-63,29800.035,67500,0.0,0.0,0.0,0.0,3375.0,9000.0,9000.0,27998.055,29800.035,29800.035,0.0,0,0.0,0.0,31.0,Active,0,0
2486766,271368,-27,0.0,67500,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
1150047,353814,-27,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2356293,448125,-29,0.0,112500,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
2306354,264627,-51,0.0,135000,0.0,0.0,0.0,0.0,387.675,494.37,0.0,0.0,-106.695,-106.695,0.0,0,0.0,0.0,40.0,Active,0,0
1150047,353814,-25,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2486766,271368,-62,22474.44,67500,0.0,0.0,0.0,0.0,3375.0,9000.0,9000.0,20800.035,22474.44,22474.44,0.0,0,0.0,0.0,32.0,Active,0,0
2306354,264627,-30,0.0,135000,0.0,0.0,0.0,0.0,0.0,106.695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
2306354,264627,-32,0.0,135000,0.0,0.0,0.0,0.0,0.0,106.695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
1328664,208312,-6,0.0,360000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2258089,280342,-75,90730.755,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,86731.965,90730.755,90730.755,0.0,0,0.0,0.0,20.0,Active,0,0
2306354,264627,-55,131445.81,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,126385.875,131445.81,131445.81,0.0,0,0.0,0.0,36.0,Active,0,0
2258089,280342,-31,0.0,135000,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2486766,271368,-22,0.0,0,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2258089,280342,-56,0.0,135000,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2486766,271368,-40,0.0,67500,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2306354,264627,-25,0.0,135000,0.0,0.0,0.0,0.0,0.0,106.695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
1772977,407315,-23,350709.66,450000,0.0,8874.0,0.0,8874.0,18671.94,20250.0,20250.0,341812.35,350709.66,350709.66,0.0,3,0.0,3.0,18.0,Active,0,0
1153736,402376,-15,165254.715,540000,0.0,0.0,0.0,0.0,8378.28,9000.0,9000.0,158565.96,163903.23,163903.23,0.0,0,0.0,0.0,9.0,Active,0,0
2462391,299564,-19,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2356293,448125,-86,0.0,112500,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1772977,407315,-38,168777.135,450000,40500.0,40500.0,0.0,0.0,7438.32,13500.0,13500.0,162266.535,166086.135,166086.135,2.0,2,0.0,0.0,3.0,Active,0,0
2486766,271368,-54,0.0,67500,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,-269.64,-269.64,0.0,0,0.0,0.0,35.0,Active,0,0
2356293,448125,-17,0.0,45000,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
2462391,299564,-22,0.0,315000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2258089,280342,-37,0.0,135000,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2258089,280342,-22,0.0,135000,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
1489539,126707,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0
1723246,409076,-14,0.0,180000,0.0,1507.32,0.0,1507.32,0.0,1958.445,1958.445,0.0,0.0,0.0,0.0,2,0.0,2.0,1.0,Active,0,0
2258089,280342,-13,0.0,0,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2258089,280342,-59,0.0,135000,0.0,0.0,0.0,0.0,67.5,308.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2356293,448125,-34,0.0,112500,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
2486766,271368,-93,63607.32,67500,0.0,0.0,0.0,0.0,3375.0,6750.0,6750.0,61127.46,63607.32,63607.32,0.0,0,0.0,0.0,1.0,Active,0,0
2486766,271368,-46,0.0,67500,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2306354,264627,-13,0.0,0,0.0,0.0,0.0,0.0,0.0,106.695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
1150047,353814,-9,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2258089,280342,-8,0.0,0,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2306354,264627,-53,128070.63,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,123023.025,128070.63,128070.63,0.0,0,0.0,0.0,38.0,Active,0,0
2486766,271368,-47,0.0,67500,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,-269.64,-269.64,0.0,0,0.0,0.0,35.0,Active,0,0
1489539,126707,-13,0.0,90000,0.0,2928.6,0.0,2928.6,0.0,2930.4,2930.4,0.0,0.0,0.0,0.0,4,0.0,4.0,0.0,Active,0,0
1242466,131286,-15,141865.92,180000,135000.0,135643.05,0.0,643.05,0.0,,0.0,135643.05,137154.42,137154.42,3.0,5,0.0,2.0,0.0,Active,0,0
2356293,448125,-8,0.0,45000,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
2486766,271368,-45,0.0,67500,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2486766,271368,-72,54319.86,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,52078.455,54319.86,54319.86,0.0,0,0.0,0.0,22.0,Active,0,0
2258089,280342,-32,0.0,135000,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2306354,264627,-75,136300.815,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,131126.31,136300.815,136300.815,0.0,0,0.0,0.0,16.0,Active,0,0
1150047,353814,-24,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2356293,448125,-61,98229.645,112500,0.0,0.0,0.0,0.0,5625.0,6750.0,6750.0,94956.615,97723.575,97723.575,0.0,0,0.0,0.0,24.0,Active,0,0
1772977,407315,-15,0.0,0,0.0,0.0,0.0,0.0,0.0,696.465,696.465,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
1153736,402376,-21,322714.71,360000,45000.0,191925.0,0.0,146925.0,6505.515,6750.0,6750.0,315285.525,321369.21,321369.21,1.0,2,0.0,1.0,3.0,Active,0,0
2306354,264627,-72,131189.94,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,126196.47,131189.94,131189.94,0.0,0,0.0,0.0,19.0,Active,0,0
2258089,280342,-63,119743.155,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,115056.18,119743.155,119743.155,0.0,0,0.0,0.0,32.0,Active,0,0
2306354,264627,-62,140435.1,135000,2250.0,2250.0,0.0,0.0,6750.0,6750.0,6750.0,134083.755,140435.1,140435.1,1.0,1,0.0,0.0,29.0,Active,0,0
1772977,407315,-20,0.0,450000,0.0,0.0,0.0,0.0,2250.0,3759.03,3759.03,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
2462391,299564,-39,0.0,315000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2356293,448125,-22,0.0,112500,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
1150047,353814,-34,0.0,270000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2356293,448125,-31,0.0,112500,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
2356293,448125,-20,0.0,45000,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
2258089,280342,-34,0.0,135000,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
1772977,407315,-16,0.0,0,0.0,0.0,0.0,0.0,0.0,696.465,696.465,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
1150047,353814,-30,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1772977,407315,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,696.465,696.465,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
1489539,126707,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed,0,0
2486766,271368,-57,0.0,67500,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
1150047,353814,-13,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2486766,271368,-66,45432.405,67500,0.0,0.0,0.0,0.0,3375.0,6750.0,6750.0,43262.235,45432.405,45432.405,0.0,0,0.0,0.0,28.0,Active,0,0
2462391,299564,-7,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2306354,264627,-24,0.0,135000,0.0,0.0,0.0,0.0,0.0,106.695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
2486766,271368,-26,0.0,67500,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2356293,448125,-53,101754.855,112500,0.0,0.0,0.0,0.0,5625.0,5850.0,5850.0,98388.765,101248.785,101248.785,0.0,0,0.0,0.0,32.0,Active,0,0
1772977,407315,-34,247571.1,450000,0.0,15796.8,0.0,15796.8,13067.19,18000.0,18000.0,241140.15,247571.1,247571.1,0.0,3,0.0,3.0,7.0,Active,0,0
1489539,126707,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed,0,0
1242466,131286,-14,129839.805,180000,0.0,2646.45,0.0,2646.45,7156.575,9000.0,9000.0,126954.72,129839.805,129839.805,0.0,2,0.0,2.0,1.0,Active,0,0
1772977,407315,-24,351801.54,450000,0.0,0.0,0.0,0.0,19142.28,20250.0,20250.0,342346.005,351801.54,351801.54,0.0,0,0.0,0.0,17.0,Active,0,0
2258089,280342,-27,0.0,135000,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2486766,271368,-32,0.0,67500,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2356293,448125,-77,92931.615,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,89782.605,92425.545,92425.545,0.0,0,0.0,0.0,8.0,Active,0,0
1153736,402376,-14,134906.625,540000,0.0,0.0,0.0,0.0,8209.665,36000.0,28394.28,134114.13,134906.625,134906.625,0.0,0,0.0,0.0,10.0,Active,0,0
2258089,280342,-15,0.0,0,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2306354,264627,-16,0.0,0,0.0,0.0,0.0,0.0,0.0,106.695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
1772977,407315,-35,246875.22,450000,0.0,0.0,0.0,0.0,13365.99,13500.0,13500.0,240319.575,246875.22,246875.22,0.0,0,0.0,0.0,6.0,Active,0,0
2258089,280342,-17,0.0,0,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
1150047,353814,-17,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2356293,448125,-62,101706.615,112500,0.0,0.0,0.0,0.0,5625.0,5850.0,5850.0,98333.685,101200.545,101200.545,0.0,0,0.0,0.0,23.0,Active,0,0
1242466,131286,-10,162919.53,180000,0.0,5085.45,0.0,5085.45,9072.72,13725.0,13725.0,159089.85,162919.53,162919.53,0.0,5,0.0,5.0,5.0,Active,0,0
2306354,264627,-69,143459.055,135000,5850.0,5850.0,0.0,0.0,6750.0,6750.0,6750.0,134902.845,143459.055,143459.055,3.0,3,0.0,0.0,22.0,Active,0,0
2356293,448125,-7,0.0,45000,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
2486766,271368,-73,55453.455,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,53158.545,55453.455,55453.455,0.0,0,0.0,0.0,21.0,Active,0,0
1150047,353814,-14,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2356293,448125,-69,106386.525,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,102947.85,105880.455,105880.455,0.0,0,0.0,0.0,16.0,Active,0,0
2462391,299564,-33,0.0,315000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2356293,448125,-10,0.0,45000,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
2486766,271368,-11,0.0,0,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2486766,271368,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
1772977,407315,-8,0.0,0,0.0,0.0,0.0,0.0,0.0,696.465,696.465,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
2486766,271368,-79,49867.335,67500,0.0,0.0,0.0,0.0,3375.0,6750.0,6750.0,47683.395,49867.335,49867.335,0.0,0,0.0,0.0,15.0,Active,0,0
2356293,448125,-40,70909.2,112500,0.0,0.0,0.0,0.0,5625.0,0.0,0.0,65261.655,70403.13,70403.13,0.0,0,0.0,0.0,45.0,Active,1,1
2486766,271368,-19,0.0,0,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2306354,264627,-58,136477.035,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,131251.275,136477.035,136477.035,0.0,0,0.0,0.0,33.0,Active,0,0
2486766,271368,-28,0.0,67500,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2486766,271368,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2258089,280342,-29,0.0,135000,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2462391,299564,-12,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2356293,448125,-81,103333.68,112500,0.0,0.0,0.0,0.0,5625.0,5850.0,5850.0,100013.355,103333.68,103333.68,0.0,0,0.0,0.0,4.0,Active,0,0
1153736,402376,-11,98554.185,540000,0.0,0.0,0.0,0.0,5818.68,22500.0,17155.305,97894.215,98554.185,98554.185,0.0,0,0.0,0.0,13.0,Active,0,0
2258089,280342,-55,0.0,135000,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2356293,448125,-84,110863.665,112500,0.0,0.0,0.0,0.0,5625.0,9000.0,9000.0,107434.35,110863.665,110863.665,0.0,0,0.0,0.0,1.0,Active,0,0
2258089,280342,-74,85753.44,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,81730.755,85753.44,85753.44,0.0,0,0.0,0.0,21.0,Active,0,0
2356293,448125,-42,76511.655,112500,0.0,0.0,0.0,0.0,5625.0,0.0,0.0,70725.645,76005.585,76005.585,0.0,0,0.0,0.0,43.0,Active,1,1
2258089,280342,-39,0.0,135000,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2356293,448125,-44,76575.645,112500,0.0,0.0,0.0,0.0,5625.0,5850.0,5850.0,73631.025,76069.575,76069.575,0.0,0,0.0,0.0,41.0,Active,0,0
2356293,448125,-11,0.0,45000,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
2306354,264627,-74,134610.435,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,129550.815,134610.435,134610.435,0.0,0,0.0,0.0,17.0,Active,0,0
1153736,402376,-13,126221.715,540000,0.0,0.0,0.0,0.0,7605.72,13500.0,13500.0,120614.13,125162.505,125162.505,0.0,0,0.0,0.0,11.0,Active,0,0
1150047,353814,-29,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2462391,299564,-20,0.0,315000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2306354,264627,-15,0.0,0,0.0,0.0,0.0,0.0,0.0,106.695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
2356293,448125,-23,0.0,112500,0.0,0.0,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
1723246,409076,-16,76764.42,180000,0.0,111079.575,0.0,111079.575,0.0,36000.0,36000.0,75079.575,75079.575,75079.575,0.0,22,0.0,22.0,0.0,Active,0,0
2258089,280342,-23,0.0,135000,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2258089,280342,-20,0.0,0,0.0,0.0,0.0,0.0,0.0,241.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
1150047,353814,-26,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2258089,280342,-60,67.5,135000,0.0,0.0,0.0,0.0,2258.64,2567.52,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2306354,264627,-68,142017.21,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,134902.845,142017.21,142017.21,0.0,0,0.0,0.0,23.0,Active,0,0
2462391,299564,-43,0.0,315000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2306354,264627,-29,0.0,135000,0.0,0.0,0.0,0.0,0.0,106.695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
2306354,264627,-87,106051.77,135000,0.0,0.0,0.0,0.0,5625.0,6750.0,6750.0,101897.64,106051.77,106051.77,0.0,0,0.0,0.0,4.0,Active,0,0
2462391,299564,-23,0.0,315000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2306354,264627,-80,88122.555,135000,49500.0,49500.0,0.0,0.0,5625.0,58500.0,58500.0,81996.885,88122.555,88122.555,2.0,2,0.0,0.0,11.0,Active,0,0
2486766,271368,-44,0.0,67500,0.0,0.0,0.0,0.0,0.0,269.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2486766,271368,-61,14978.61,67500,0.0,0.0,0.0,0.0,3375.0,9000.0,9000.0,13474.44,14978.61,14978.61,0.0,0,0.0,0.0,33.0,Active,0,0
